TradeStatus,Trade Id,Product Type,Put/Call,Buy/Sell,Prim Cur,Sec Cur,Prim Amt,Sec Amt,FX Spot Rate,FXFwdRate,Trade Booking Date,Trade Settle Date,Maturity Date,FX Prim Amount,FX Sec Amount,FX Near AllIn Rate,FX Far Sec Amount,FX Far Prim Amount,FX Far AllIn Rate,Maturity Year,Book Legal Entity,Book,TRADE_KEYWORD.EADS_STRATEGY,CounterParty,CounterParty.Attribute.EADS_Sector,CounterParty.Parent Short Name,CounterParty.Attribute.Guarantor,TRADE_KEYWORD.EADS_EXPOSURE,Pricer.NPV,Premium Amount,Premium Currency,Premium Date,Strike,Barrier.Down Rate,Barrier.Up Rate,Market Rate,TRADE_KEYWORD.EADS_MDRT_REF,Mirror Book,Mirror Trade Id,ClientPricer.FWD_DELTA,ClientPricer.INTRINSIC_VALUE
VERIFIED,2302251,FXForward,,Buy,EUR,USD,16576457.58,-20000000.00,1.13,1.21,03/07/2019,02/05/2022,02/05/2022,16576457.58,-20000000.00,1.21,,,,22,EADSNV,NV_MICRO,TC2019,LBBW_DE_STR,BANKS,,LBBW_DE_STR,FIRM,-1553766.92,,,,,,,0.00,20190703085023,,0,-16576457.58,0.00
VERIFIED,2307847,FXForward,,Buy,EUR,USD,783047.95,-1000000.00,1.13,1.28,04/07/2019,02/12/2024,02/12/2024,783047.95,-1000000.00,1.28,,,,24,EADSNV,NV_MICRO,CASHFLOWHEDGE,BYLA_DE_MUC,BANKS,,BYLA_DE_MUC,FIRM,-84551.50,,,,,,,0.00,20190704151720,,0,-783047.95,0.00
VERIFIED,2307877,FXForward,,Buy,EUR,USD,32271077.05,-40000000.00,1.13,1.24,04/07/2019,03/07/2023,03/07/2023,32271077.05,-40000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2019,BOTK_GB_LON,BANKS,BOTK_JP_TYO,BOTK_JP_TYO,FIRM,-3253889.88,,,,,,,0.00,20190704165235,,0,-32271077.05,0.00
VERIFIED,2332798,FXForward,,Buy,EUR,USD,40319329.09,-50000000.00,1.12,1.24,31/07/2019,01/11/2023,01/11/2023,40319329.09,-50000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2019,BOFA_FR_PAR,BANKS,BOFA_US_NYC,BOFA_US_NYC,FIRM,-3791967.37,,,,,,,0.00,201907311039,,0,-40319329.09,0.00
VERIFIED,2336624,FXForward,,Buy,EUR,USD,41182155.18,-50000000.00,1.12,1.21,06/08/2019,01/03/2023,01/03/2023,41182155.18,-50000000.00,1.21,,,,23,EADSNV,NV_MICRO,TC2019,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-3443216.12,,,,,,,0.00,20190806113819,,0,-41182155.18,0.00
VERIFIED,2332991,FXForward,,Buy,EUR,USD,40032025.62,-50000000.00,1.12,1.25,31/07/2019,01/03/2024,01/03/2024,40032025.62,-50000000.00,1.25,,,,24,EADSNV,NV_MICRO,TC2019,BOTK_GB_LON,BANKS,BOTK_JP_TYO,BOTK_JP_TYO,FIRM,-3808478.55,,,,,,,0.00,20190731145639,,0,-40032025.62,0.00
VERIFIED,2330761,FXForward,,Buy,EUR,USD,40485829.96,-50000000.00,1.11,1.24,26/07/2019,01/09/2023,01/09/2023,40485829.96,-50000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2019,MHCB_GB_LON,BANKS,MHCB_JP_TYO,MHCB_JP_TYO,FIRM,-3754036.42,,,,,,,0.00,20190726151715,,0,-40485829.96,0.00
VERIFIED,2337716,FXForward,,Buy,EUR,USD,32637075.72,-40000000.00,1.12,1.23,07/08/2019,02/10/2023,02/10/2023,32637075.72,-40000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2019,SMBC_DE_DUS,BANKS,SMBC_JP_TYO,SMBC_JP_TYO,FIRM,-2665807.35,,,,,,,0.00,20190807142946,,0,-32637075.72,0.00
VERIFIED,2345050,FXForward,,Buy,EUR,USD,30228758.17,-37000000.00,1.11,1.22,20/08/2019,01/02/2024,01/02/2024,30228758.17,-37000000.00,1.22,,,,24,EADSNV,NV_MICRO,TC2019,COBA_DE_FRA,BANKS,,COBA_DE_FRA,FIRM,-2197592.46,,,,,,,0.00,201908201505,,0,-30228758.17,0.00
VERIFIED,2338405,FXForward,,Buy,EUR,USD,39528816.51,-50000000.00,1.12,1.26,08/08/2019,03/02/2025,03/02/2025,39528816.51,-50000000.00,1.26,,,,25,EADSNV,NV_MICRO,TC2019,BARC_GB_LON,BANKS,,BARC_GB_LON,FIRM,-3680699.95,,,,,,,0.00,2019080815288,,0,-39528816.51,0.00
VERIFIED,2323782,FXForward,,Buy,EUR,USD,25388765.47,-32000000.00,1.12,1.26,17/07/2019,02/05/2024,02/05/2024,25388765.47,-32000000.00,1.26,,,,24,EADSNV,NV_MICRO,TC2019,CMCI_FR_PAR,BANKS,BFCM_FR_PAR,CMCI_FR_PAR,FIRM,-2614686.04,,,,,,,0.00,20190717161132,,0,-25388765.47,0.00
VERIFIED,2341324,FXForward,,Buy,EUR,USD,43139747.36,-54300000.00,1.12,1.26,13/08/2019,03/01/2025,03/01/2025,43139747.36,-54300000.00,1.26,,,,25,EADSNV,NV_MICRO,TC2019,GSIL_GB_LON,BANKS,GSGI_US_NYC,GSIL_GB_LON,FIRM,-3830312.01,,,,,,,0.00,20190813093133,,0,-43139747.36,0.00
VERIFIED,2344400,FXForward,,Buy,EUR,USD,1642730.04,-2000000.00,1.11,1.22,19/08/2019,01/09/2023,01/09/2023,1642730.04,-2000000.00,1.22,,,,23,EADSNV,NV_MICRO,CASHFLOWHEDGE,ICBC_GB_LON,BANKS,ICBK_CN_BJS,ICBK_CN_BJS,FIRM,-124166.24,,,,,,,0.00,20190819104629,,0,-1642730.04,0.00
VERIFIED,2330514,FXForward,,Buy,EUR,USD,41303539.71,-50000000.00,1.11,1.21,26/07/2019,01/11/2022,01/11/2022,41303539.71,-50000000.00,1.21,,,,22,EADSNV,NV_MICRO,TC2019,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-3637562.38,,,,,,,0.00,201907261213,,0,-41303539.71,0.00
VERIFIED,2355159,FXForward,,Buy,EUR,USD,42186972.66,-50000000.00,1.11,1.19,28/08/2019,01/08/2022,01/08/2022,42186972.66,-50000000.00,1.19,,,,22,EADSNV,NV_MICRO,TC2019,BKCH_GB_LON,BANKS,BKCH_CN_BJS,BKCH_CN_BJS,FIRM,-2870240.24,,,,,,,0.00,20190828114322,,0,-42186972.66,0.00
VERIFIED,2330791,FXForward,,Buy,EUR,USD,40536705.99,-50000000.00,1.11,1.23,26/07/2019,01/09/2023,01/09/2023,40536705.99,-50000000.00,1.23,,,,23,EADSNV,NV_MICRO,TC2019,BNPA_FR_PAR,BANKS,,BNPA_FR_PAR,FIRM,-3697267.63,,,,,,,0.00,20190727,,0,-40536705.99,0.00
VERIFIED,2332964,FXForward,,Buy,EUR,USD,1669487.82,-2000000.00,1.11,1.20,31/07/2019,01/06/2022,01/06/2022,1669487.82,-2000000.00,1.20,,,,22,EADSNV,NV_MICRO,TC2019,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-140018.28,,,,,,,0.00,20190731143348,,0,-1669487.82,0.00
VERIFIED,2338408,FXForward,,Buy,EUR,USD,40368157.60,-50000000.00,1.12,1.24,08/08/2019,01/02/2024,01/02/2024,40368157.60,-50000000.00,1.24,,,,24,EADSNV,NV_MICRO,TC2019,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,-3507191.68,,,,,,,0.00,20190808151914,,0,-40368157.60,0.00
VERIFIED,2341317,FXForward,,Buy,EUR,USD,38462365.61,-46500000.00,1.12,1.21,13/08/2019,03/01/2023,03/01/2023,38462365.61,-46500000.00,1.21,,,,23,EADSNV,NV_MICRO,TC2019,GENO_DE_FRA,BANKS,,GENO_DE_FRA,FIRM,-3162375.21,,,,,,,0.00,20190813102731,,0,-38462365.61,0.00
VERIFIED,2342194,FXForward,,Buy,EUR,USD,3341294.25,-4000000.00,1.12,1.20,14/08/2019,01/07/2022,01/07/2022,3341294.25,-4000000.00,1.20,,,,22,EADSNV,NV_MICRO,TC2019,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-272427.48,,,,,,,0.00,20190814113853,,0,-3341294.25,0.00
VERIFIED,2346562,FXForward,,Buy,EUR,USD,30685022.39,-37000000.00,1.11,1.21,21/08/2019,03/04/2023,03/04/2023,30685022.39,-37000000.00,1.21,,,,23,EADSNV,NV_MICRO,TC2019,NOSC_CA_TOR,BANKS,,NOSC_CA_TOR,FIRM,-2250692.57,,,,,,,0.00,201922080927,,0,-30685022.39,0.00
VERIFIED,2336647,FXForward,,Buy,EUR,USD,41608414.89,-50000000.00,1.12,1.20,06/08/2019,01/09/2022,01/09/2022,41608414.89,-50000000.00,1.20,,,,22,EADSNV,NV_MICRO,TC2019,GENO_DE_FRA,BANKS,,GENO_DE_FRA,FIRM,-3445866.28,,,,,,,0.00,20190806123142,,0,-41608414.89,0.00
VERIFIED,2356185,FXForward,,Buy,EUR,USD,29390154.30,-36000000.00,1.11,1.22,29/08/2019,02/04/2024,02/04/2024,29390154.30,-36000000.00,1.22,,,,24,EADSNV,NV_MICRO,TC2019,HSBC_FR_PAR,BANKS,HSBC_GB_LON,HSBC_FR_PAR,FIRM,-2061488.82,,,,,,,0.00,20190829161336,,0,-29390154.30,0.00
VERIFIED,2329384,FXForward,,Buy,EUR,USD,41848008.03,-50000000.00,1.11,1.19,25/07/2019,02/05/2022,02/05/2022,41848008.03,-50000000.00,1.19,,,,22,EADSNV,NV_MICRO,TC2019,ANZB_AU_MEL,BANKS,,ANZB_AU_MEL,FIRM,-3432144.44,,,,,,,0.00,2019072514515,,0,-41848008.03,0.00
VERIFIED,2328530,FXForward,,Buy,EUR,USD,8091792.65,-10000000.00,1.12,1.24,24/07/2019,02/10/2023,02/10/2023,8091792.65,-10000000.00,1.24,,,,23,EADSNV,NV_MICRO,TC2019,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-741746.62,,,,,,,0.00,2019072415308,,0,-8091792.65,0.00
VERIFIED,2332218,FXForward,,Buy,EUR,USD,40879731.83,-50000000.00,1.11,1.22,30/07/2019,03/04/2023,03/04/2023,40879731.83,-50000000.00,1.22,,,,23,EADSNV,NV_MICRO,TC2019,BSCH_ES_MAD,BANKS,,BSCH_ES_MAD,FIRM,-3695592.52,,,,,,,0.00,20190730155113,,0,-40879731.83,0.00
VERIFIED,2344359,FXForward,,Buy,EUR,USD,28536576.68,-35000000.00,1.11,1.23,19/08/2019,02/01/2024,02/01/2024,28536576.68,-35000000.00,1.23,,,,24,EADSNV,NV_MICRO,TC2019,ICBC_GB_LON,BANKS,ICBK_CN_BJS,ICBK_CN_BJS,FIRM,-2197347.83,,,,,,,0.00,20190819094837,,0,-28536576.68,0.00
VERIFIED,2372569,FXForward,,Buy,EUR,USD,30909386.69,-38000000.00,1.13,1.23,04/09/2019,01/06/2022,01/06/2022,30909386.69,-38000000.00,1.23,,,,22,EADSNV,NV_MICRO,TC2019,BOFA_FR_PAR,BANKS,BOFA_US_NYC,BOFA_US_NYC,FIRM,-3562064.28,,,,,,,0.00,20190326111551,,0,-30909386.69,0.00
VERIFIED,2399679,FXForward,,Buy,EUR,USD,16277366.32,-20000000.00,1.10,1.23,09/10/2019,02/06/2025,02/06/2025,16277366.32,-20000000.00,1.23,,,,25,EADSNV,NV_MICRO,TC2020 - disqualified as of 01.07.2020,SMBC_DE_DUS,BANKS,SMBC_JP_TYO,SMBC_JP_TYO,FIRM,-865529.97,,,,,,,0.00,20191009091242,,0,-16277366.32,0.00
VERIFIED,2397367,FXForward,,Buy,EUR,USD,38279850.14,-47000000.00,1.10,1.23,04/10/2019,02/05/2025,02/05/2025,38279850.14,-47000000.00,1.23,,,,25,EADSNV,NV_MICRO,TC2019,BSCH_ES_MAD,BANKS,,BSCH_ES_MAD,FIRM,-2055625.78,,,,,,,0.00,20191004181618,,0,-38279850.14,0.00
VERIFIED,2372574,FXForward,,Buy,EUR,USD,26294820.72,-33000000.00,1.12,1.26,04/09/2019,02/01/2024,02/01/2024,26294820.72,-33000000.00,1.26,,,,24,EADSNV,NV_MICRO,TC2019,BOFA_FR_PAR,BANKS,BOFA_US_NYC,BOFA_US_NYC,FIRM,-2753812.76,,,,,,,0.00,201905171406,,0,-26294820.72,0.00
VERIFIED,2402004,FXForward,,Buy,EUR,USD,1643439.39,-2000000.00,1.10,1.22,11/10/2019,01/08/2024,01/08/2024,1643439.39,-2000000.00,1.22,,,,24,EADSNV,NV_MICRO,TC2019,BYLA_DE_MUC,BANKS,,BYLA_DE_MUC,FIRM,-92908.78,,,,,,,0.00,2019101108338,,0,-1643439.39,0.00
VERIFIED,2405731,FXForward,,Buy,EUR,USD,1586885.97,-2000000.00,1.11,1.26,17/10/2019,02/01/2026,02/01/2026,1586885.97,-2000000.00,1.26,,,,26,EADSNV,NV_MICRO,TC2019,CITI_GB_LON,BANKS,CITI_US_NYC,CITI_US_NYC,FIRM,-116299.32,,,,,,,0.00,20191017105626,,0,-1586885.97,0.00
VERIFIED,2408546,FXForward,,Buy,EUR,USD,16042351.81,-20000000.00,1.11,1.25,22/10/2019,01/04/2025,01/04/2025,16042351.81,-20000000.00,1.25,,,,25,EADSNV,NV_MICRO,TC2019,ESSE_SE_STO,BANKS,,ESSE_SE_STO,FIRM,-1171689.65,,,,,,,0.00,20191022163811,,0,-16042351.81,0.00
VERIFIED,2444670,FXForward,,Sell,EUR,USD,-19977525.28,24000000.00,1.11,1.20,03/12/2019,02/01/2024,02/01/2024,-19977525.28,24000000.00,1.20,,,,24,EADSNV,NV_MICRO,Disqualified?offset 01/12/19,ESSE_SE_STO,BANKS,,ESSE_SE_STO,FIRM,1049622.69,,,,,,,0.00,201912030951,,0,19977525.28,0.00
VERIFIED,2437619,FXForward,,Sell,EUR,GBP,-5536485.44,5000000.00,0.86,0.90,22/11/2019,01/02/2024,01/02/2024,-5536485.44,5000000.00,0.90,,,,24,EADSNV,NV_MICRO,TC2019,CMCI_FR_PAR,BANKS,BFCM_FR_PAR,CMCI_FR_PAR,FIRM,219775.65,,,,,,,0.00,2019111221053,,0,5536485.44,0.00
VERIFIED,2443815,FXSwap,,Sell,EUR,USD,76195157.92,-93000000.00,1.10,1.22,02/12/2019,02/08/2021,01/11/2024,-81421817.55,93000000.00,1.14,-93000000.00,76195157.92,1.22,24,EADSNV,NV_MICRO,RO due to a/c rescheduling,CTBA_GB_LON,BANKS,CTBA_AU_SYD,CTBA_AU_SYD,FIRM,-4226400.92,,,,,,,0.00,20191202100125_03,,0,-76195157.92,0.00
VERIFIED,2440532,FXSwap,,Sell,EUR,USD,84588056.17,-100000000.00,1.10,1.18,27/11/2019,03/02/2020,02/05/2023,-90407738.90,100000000.00,1.11,-100000000.00,84588056.17,1.18,23,EADSNV,NV_MICRO,RO due to a/c rescheduling,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,-4087042.33,,,,,,,0.00,20191127111355_01,,0,-84588056.17,0.00
VERIFIED,2415514,FXForward,,Buy,EUR,USD,802117.59,-1000000.00,1.12,1.25,01/11/2019,02/05/2025,02/05/2025,802117.59,-1000000.00,1.25,,,,25,EADSNV,NV_MICRO,TC2019,ANZB_AU_MEL,BANKS,,ANZB_AU_MEL,FIRM,-57456.65,,,,,,,0.00,20191101164412,,0,-802117.59,0.00
VERIFIED,2439701,FXSwap,,Sell,EUR,USD,85448175.68,-100000000.00,1.10,1.17,26/11/2019,03/02/2020,03/10/2022,-90342397.69,100000000.00,1.11,-100000000.00,85448175.68,1.17,22,EADSNV,NV_MICRO,RO due to a/c rescheduling,NOSC_CA_TOR,BANKS,,NOSC_CA_TOR,FIRM,-4249042.21,,,,,,,0.00,20191126104645_03,,0,-85448175.68,0.00
VERIFIED,2440724,FXSwap,,Sell,EUR,USD,82021541.01,-99000000.00,1.10,1.21,27/11/2019,01/12/2020,02/05/2024,-87898428.48,99000000.00,1.13,-99000000.00,82021541.01,1.21,24,EADSNV,NV_MICRO,RO due to a/c rescheduling,CTBA_GB_LON,BANKS,CTBA_AU_SYD,CTBA_AU_SYD,FIRM,-4212248.40,,,,,,,0.00,20191127101652_03,,0,-82021541.01,0.00
VERIFIED,2412874,FXForward,,Buy,EUR,USD,8169267.22,-10000000.00,1.11,1.22,29/10/2019,03/06/2024,03/06/2024,8169267.22,-10000000.00,1.22,,,,24,EADSNV,NV_MICRO,TC2019,NATX_FR_PAR,BANKS,BPCE_FR_PAR,NATX_FR_PAR,FIRM,-541720.50,,,,,,,0.00,20191029164213,,0,-8169267.22,0.00
VERIFIED,2471466,FXForward,,Buy,EUR,USD,823072.36,-1000000.00,1.12,1.21,30/12/2019,01/11/2023,01/11/2023,823072.36,-1000000.00,1.21,,,,23,EADSNV,NV_MICRO,CASHFLOWHEDGE,NATX_FR_PAR,BANKS,BPCE_FR_PAR,NATX_FR_PAR,FIRM,-57219.57,,,,,,,0.00,20191230143815,,0,-823072.36,0.00
VERIFIED,2487284,FXForward,,Sell,EUR,GBP,-11347749.51,10000000.00,0.85,0.88,10/01/2020,01/03/2023,01/03/2023,-11347749.51,10000000.00,0.88,,,,23,EADSNV,NV_MICRO,TC2020,NATX_FR_PAR,BANKS,BPCE_FR_PAR,NATX_FR_PAR,FIRM,364623.11,,,,,,,0.00,2020011016020,,0,11347749.51,0.00
VERIFIED,2473502,FXForward,,Buy,EUR,USD,16601643.56,-20000000.00,1.12,1.20,02/01/2020,03/07/2023,03/07/2023,16601643.56,-20000000.00,1.20,,,,23,EADSNV,NV_MICRO,TC2020,NATX_FR_PAR,BANKS,BPCE_FR_PAR,NATX_FR_PAR,FIRM,-1106934.84,,,,,,,0.00,20200102165910,,0,-16601643.56,0.00
VERIFIED,2469926,FXForward,,Buy,EUR,USD,25113574.05,-30000000.00,1.11,1.19,24/12/2019,01/06/2023,01/06/2023,25113574.05,-30000000.00,1.19,,,,23,EADSNV,NV_MICRO,TC2019,ICBC_GB_LON,BANKS,ICBK_CN_BJS,ICBK_CN_BJS,FIRM,-1472943.07,,,,,,,0.00,2019122411493,,0,-25113574.05,0.00
VERIFIED,2465207,FXForward,,Buy,EUR,GBP,190562.52,-167123.33,0.85,0.88,18/12/2019,29/04/2022,29/04/2022,190562.52,-167123.33,0.88,,,,22,EADSNV,NV_MICRO,SDSR15,BSUI_FR_PAR,BANKS,AGRI_FR_PAR,BSUI_FR_PAR,FIRM,-8035.86,,,,,,,0.00,2011-86749-WP,,0,-190562.52,0.00
VERIFIED,2466097,FXForward,,Buy,EUR,USD,46109.44,-54797.00,1.11,1.19,19/12/2019,15/12/2022,15/12/2022,46109.44,-54797.00,1.19,,,,22,EADSNV,NV_MICRO,APS/2608/MS8,HELA_DE_FRA,BANKS,,HELA_DE_FRA,FIRM,-2920.22,,,,,,,0.00,1284-86826-WP,,0,-46109.44,0.00
VERIFIED,2487278,FXForward,,Sell,EUR,GBP,-11462809.20,10000000.00,0.85,0.87,10/01/2020,01/04/2022,01/04/2022,-11462809.20,10000000.00,0.87,,,,22,EADSNV,NV_MICRO,TC2020,HSBC_FR_PAR,BANKS,HSBC_GB_LON,HSBC_FR_PAR,FIRM,440565.17,,,,,,,0.00,20200110160013,,0,11462809.20,0.00
VERIFIED,2492117,FXForward,,Buy,EUR,USD,4043580.09,-5000000.00,1.11,1.24,17/01/2020,01/04/2025,01/04/2025,4043580.09,-5000000.00,1.24,,,,25,EADSNV,NV_MICRO,TC2020,BYLA_DE_MUC,BANKS,,BYLA_DE_MUC,FIRM,-256249.03,,,,,,,0.00,2020011710082,,0,-4043580.09,0.00
VERIFIED,2493253,FXForward,,Buy,EUR,USD,717809.66,-850425.00,1.11,1.18,21/01/2020,24/03/2023,24/03/2023,717809.66,-850425.00,1.18,,,,23,EADSNV,NV_MICRO,INSAR3V,CITI_GB_LON,BANKS,CITI_US_NYC,CITI_US_NYC,FIRM,-38193.93,,,,,,,0.00,1362-87536-WP,,0,-717809.66,0.00
VERIFIED,2474155,FXForward,,Buy,EUR,USD,16193020.81,-20000000.00,1.11,1.24,03/01/2020,02/01/2025,02/01/2025,16193020.81,-20000000.00,1.24,,,,25,EADSNV,NV_MICRO,TC2020 - disqualified as of 01.07.2020,BKCH_GB_LON,BANKS,BKCH_CN_BJS,BKCH_CN_BJS,FIRM,-1073783.85,,,,,,,0.00,20200103112434,,0,-16193020.81,0.00
VERIFIED,2476848,FXForward,,Buy,EUR,USD,16212710.77,-20000000.00,1.11,1.23,07/01/2020,02/01/2025,02/01/2025,16212710.77,-20000000.00,1.23,,,,25,EADSNV,NV_MICRO,TC2020,DEUT_DE_FRA,BANKS,,DEUT_DE_FRA,FIRM,-1051875.13,,,,,,,0.00,20200107164512,,0,-16212710.77,0.00
VERIFIED,2473508,FXForward,,Buy,EUR,USD,21346404.71,-27000000.00,1.12,1.26,02/01/2020,02/01/2026,02/01/2026,21346404.71,-27000000.00,1.26,,,,26,EADSNV,NV_MICRO,TC2020,JPMS_GB_LON,BANKS,CHAS_US_NYC,CHAS_US_NYC,FIRM,-1654858.99,,,,,,,0.00,20200102180325,,0,-21346404.71,0.00
VERIFIED,2522012,FXSwap,,Sell,EUR,USD,26145971.82,-32000000.00,1.08,1.22,25/02/2020,02/01/2024,04/01/2027,-27569790.99,32000000.00,1.16,-32000000.00,26145971.82,1.22,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-270672.14,,,,,,,0.00,2020022511068_05,,0,1423819.17,0.00
VERIFIED,2503116,FXForward,,Sell,EUR,GBP,-11231285.87,10000000.00,0.85,0.89,05/02/2020,01/08/2024,01/08/2024,-11231285.87,10000000.00,0.89,,,,24,EADSNV,NV_MICRO,TC2020,NATX_FR_PAR,BANKS,BPCE_FR_PAR,NATX_FR_PAR,FIRM,244450.32,,,,,,,0.00,20200205095556,,0,11231285.87,0.00
VERIFIED,2523224,FXSwap,,Sell,EUR,USD,80527713.53,-94000000.00,1.09,1.17,26/02/2020,03/01/2023,01/02/2024,-82131935.34,94000000.00,1.14,-94000000.00,80527713.53,1.17,24,EADSNV,NV_MICRO,RO due to a/c rescheduling,SCBL_GB_LON,BANKS,SCGP_GB_LON,SCBL_GB_LON,FIRM,89849.29,,,,,,,0.00,20200226112442_02,,0,1604221.81,0.00
VERIFIED,2495345,FXForward,,Buy,EUR,USD,2410137.04,-3000000.00,1.10,1.24,23/01/2020,02/03/2026,02/03/2026,2410137.04,-3000000.00,1.24,,,,26,EADSNV,NV_MICRO,TC2020,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-134980.82,,,,,,,0.00,20200123165551,,0,-2410137.04,0.00
VERIFIED,2522037,FXSwap,,Sell,EUR,USD,22861390.41,-28000000.00,1.08,1.22,25/02/2020,02/01/2024,01/02/2027,-24126026.09,28000000.00,1.16,-28000000.00,22861390.41,1.22,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,SOGE_FR_PAR,BANKS,,SOGE_FR_PAR,FIRM,-231606.24,,,,,,,0.00,2020022511069_01,,0,1264635.68,0.00
VERIFIED,2523144,FXSwap,,Sell,EUR,USD,15194261.16,-18000000.00,1.09,1.18,26/02/2020,03/01/2023,02/12/2024,-15721176.21,18000000.00,1.14,-18000000.00,15194261.16,1.18,24,EADSNV,NV_MICRO,RO due to a/c rescheduling,BARC_GB_LON,BANKS,,BARC_GB_LON,FIRM,-2326.41,,,,,,,0.00,20200226112443_03,,0,526915.05,0.00
VERIFIED,2520423,FXSwap,,Sell,EUR,USD,28400301.54,-32000000.00,1.08,1.13,21/02/2020,01/06/2021,01/04/2022,-28845086.02,32000000.00,1.11,-32000000.00,28400301.54,1.13,22,EADSNV,NV_MICRO,RO due to a/c rescheduling,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-432123.76,,,,,,,0.00,20200221103327_02,,0,-28400301.54,0.00
VERIFIED,2494057,FXForward,,Sell,EUR,USD,-35568382.76,42000000.00,1.11,1.18,22/01/2020,01/03/2023,01/03/2023,-35568382.76,42000000.00,1.18,,,,23,EADSNV,NV_MICRO,disqualified offset 01/01/20,BYLA_DE_MUC,BANKS,,BYLA_DE_MUC,FIRM,1804642.50,,,,,,,0.00,20200122111920_01,,0,35568382.76,0.00
VERIFIED,2493977,FXForward,,Buy,EUR,USD,30085241.52,-36000000.00,1.11,1.20,22/01/2020,02/10/2023,02/10/2023,30085241.52,-36000000.00,1.20,,,,23,EADSNV,NV_MICRO,TC2020 - disqualified as of 01.07.2020,CTBA_GB_LON,BANKS,CTBA_AU_SYD,CTBA_AU_SYD,FIRM,-1604868.24,,,,,,,0.00,20200122102111,,0,-30085241.52,0.00
VERIFIED,2632320,FXForward,,Sell,EUR,USD,-30175015.09,35000000.00,1.12,1.16,26/06/2020,02/04/2024,02/04/2024,-30175015.09,35000000.00,1.16,,,,24,EADSNV,NV_MICRO,Disqualified offset 01/06/2020,BARC_GB_LON,BANKS,,BARC_GB_LON,FIRM,217223.76,,,,,,,0.00,20200626144014_15,,0,30175015.09,0.00
VERIFIED,2634999,FXSwap,,Sell,EUR,USD,32666394.45,-40000000.00,1.20,1.22,01/07/2020,03/08/2020,01/12/2022,-33472803.35,40000000.00,1.20,-40000000.00,32666394.45,1.22,22,EADSNV,NV_MICRO,RO due to ac rescheduling HRRO,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-3271100.08,,,,,,,0.00,20200701175911_03,,0,-32666394.45,0.00
VERIFIED,2635020,FXSwap,,Sell,EUR,USD,211667090.00,-250000000.00,1.15,1.18,01/07/2020,03/07/2020,03/01/2023,-217051571.45,250000000.00,1.15,-250000000.00,211667090.00,1.18,23,EADSNV,NV_MICRO,RO due to ac rescheduling HRRO,BBVA_ES_MAD,BANKS,,BBVA_ES_MAD,FIRM,-11560628.43,,,,,,,0.00,20200701175910_01,,0,-211667090.00,0.00
VERIFIED,2626925,FXForward,,Buy,EUR,USD,143888.17,-164658.00,1.13,1.14,18/06/2020,19/04/2022,19/04/2022,143888.17,-164658.00,1.14,,,,22,EADSNV,NV_MICRO,6024484 MS12C,LLCM_GB_LON,BANKS,,LLCM_GB_LON,FIRM,-4617.86,,,,,,,0.00,3763-93608-WP,,0,-143888.17,0.00
VERIFIED,2651960,FXSwap,,Sell,EUR,USD,88881573.53,-108000000.00,1.13,1.22,10/07/2020,03/10/2022,01/10/2026,-93733726.78,108000000.00,1.15,-108000000.00,88881573.53,1.22,26,EADSNV,NV_MICRO,RO due to a/c rescheduling,ROYC_GB_LON,BANKS,ROYC_CA_TOR,ROYC_CA_TOR,FIRM,1217589.23,,,,,,,0.00,20200710160530_03,,0,4852153.25,0.00
VERIFIED,2649413,FXSwap,,Sell,EUR,USD,82304526.75,-100000000.00,1.13,1.22,08/07/2020,02/05/2023,01/02/2027,-86535133.26,100000000.00,1.16,-100000000.00,82304526.75,1.22,27,EADSNV,NV_MICRO,RO due to a/c rescheduling,BOTK_GB_LON,BANKS,BOTK_JP_TYO,BOTK_JP_TYO,FIRM,702116.52,,,,,,,0.00,20200708101527_04,,0,4230606.51,0.00
VERIFIED,2657516,FXSwap,,Sell,EUR,USD,58692237.74,-71000000.00,1.14,1.21,16/07/2020,01/11/2021,02/02/2026,-61739130.43,71000000.00,1.15,-71000000.00,58692237.74,1.21,26,EADSNV,NV_MICRO,RO due to a/c rescheduling,BSUI_FR_PAR,BANKS,AGRI_FR_PAR,BSUI_FR_PAR,FIRM,-1436928.44,,,,,,,0.00,20200716114718_01,,0,-58692237.74,0.00
